333.0,378936580542927.75
334.0,379917895952514.2
335.0,380899152390898.6
336.0,381880348841466.4
337.0,382861484289099.75
338.0,383842557720211.0
339.0,384823568122778.9
340.0,385804514486378.3
341.0,386785395802213.06
342.0,387766211063145.25
343.0,388746959263724.2
344.0,389727639400214.3
345.0,390708250470620.8
346.0,391688791474717.06
347.0,392669261414067.4
348.0,393649659292053.06
349.0,394629984113892.5
350.0,395610234886664.06
351.0,396590410619328.4
352.0,397570510322746.6
353.0,398550533009700.5
354.0,399530477694911.4
355.0,400510343395056.9
356.0,401490129128788.5
357.0,402469833916747.9
358.0,403449456781581.94
359.0,404428996747958.7
360.0,405408452842580.4
361.0,406387824094197.7
362.0,407367109533622.5
363.0,408346308193740.0
364.0,409325419109520.94
365.0,410304441318032.6
366.0,411283373858450.1
367.0,412262215772064.5
368.0,413240966102295.0
369.0,414219623894696.7
370.0,415198188196969.0
371.0,416176658058964.5
372.0,417155032532696.7
373.0,418133310672346.0
374.0,419111491534269.06
375.0,420089574177002.3
376.0,421067557661270.4
377.0,422045441049990.8
378.0,423023223408278.56
379.0,424000903803452.8
380.0,424978481305038.9
381.0,425955954984776.0
382.0,426933323916617.75
383.0,427910587176737.6
384.0,428887743843531.6
385.0,429864792997621.6
386.0,430841733721858.1
387.0,431818565101321.4
388.0,432795286223325.1
389.0,433771896177417.94
390.0,434748394055384.8
391.0,435724778951247.1
392.0,436701049961266.6
393.0,437677206183944.25
394.0,438653246720020.6
395.0,439629170672478.0
396.0,440604977146538.8
397.0,441580665249666.9
398.0,442556234091567.4
399.0,443531682784184.9
400.0,444507010441704.56
401.0,445482216180550.3
402.0,446457299119385.06
403.0,447432258379107.75
404.0,448407093082854.4
405.0,449381802355995.1
406.0,450356385326132.8
407.0,451330841123101.75
408.0,452305168878965.75
409.0,453279367728016.8
410.0,454253436806770.8
411.0,455227375253967.8
412.0,456201182210568.56
413.0,457174856819751.6
414.0,458148398226911.6
415.0,459121805579656.06
416.0,460095078027802.5
417.0,461068214723375.75
418.0,462041214820604.8
419.0,463014077475919.25
420.0,463986801847947.0
421.0,464959387097510.4
422.0,465931832387622.6
423.0,466904136883484.6
424.0,467876299752480.94
425.0,468848320164177.0
426.0,469820197290314.5
427.0,470791930304808.1
428.0,471763518383741.06
429.0,472734960705362.06
430.0,473706256450080.2
431.0,474677404800462.2
432.0,475648404941226.7
433.0,476619256059241.4
434.0,477589957343517.8
435.0,478560507985207.75
436.0,479530907177598.4
437.0,480501154116108.8
438.0,481471247998283.6
439.0,482441188023790.2
440.0,483410973394413.7
441.0,484380603314052.25
442.0,485350076988711.6
443.0,486319393626502.06
444.0,487288552437633.06
445.0,488257552634407.3
446.0,489226393431217.4
447.0,490195074044540.9
448.0,491163593692934.06
449.0,492131951597028.9
450.0,493100146979526.6
451.0,494068179065194.4
452.0,495036047080858.0
453.0,496003750255398.56
454.0,496971287819747.7
455.0,497938659006881.75
456.0,498905863051816.25
457.0,499872899191601.25
458.0,500839766665317.7
459.0,501806464714069.75
460.0,502772992580980.56
461.0,503739349511188.5
462.0,504705534751840.4
463.0,505671547552086.2
464.0,506637387163075.1
465.0,507603052837948.8
466.0,508568543831837.7
467.0,509533859401854.4
468.0,510498998807089.06
469.0,511463961308604.0
470.0,512428746169428.9
471.0,513393352654554.2
472.0,514357780030926.8
473.0,515322027567445.4
474.0,516286094534953.1
475.0,517249980206234.3
476.0,518213683856007.9
477.0,519177204760922.3
478.0,520140542199550.6
479.0,521103695452384.25
480.0,522066663801829.44
481.0,523029446532199.2
482.0,523992042929710.2
483.0,524954452282476.5
484.0,525916673880504.2
485.0,526878707015686.8
486.0,527840550981798.2
487.0,528802205074489.4
488.0,529763668591281.2
489.0,530724940831560.5
490.0,531686021096574.06
491.0,532646908689423.1
492.0,533607602915058.0
493.0,534568103080273.4
494.0,535528408493702.56
495.0,536488518465811.6
496.0,537448432308894.8
497.0,538408149337069.25
498.0,539367668866268.8
499.0,540326990214239.4
500.0,541286112700534.0
501.0,542245035646505.94
502.0,543203758375305.2
503.0,544162280211872.0
504.0,545120600482932.5
505.0,546078718516991.8
506.0,547036633644330.9
507.0,547994345196999.75
508.0,548951852508812.2
509.0,549909154915341.6
510.0,550866251753914.2
511.0,551823142363605.7
512.0,552779826085233.94
513.0,553736302261355.3
514.0,554692570236258.4
515.0,555648629355959.4
516.0,556604478968197.3
517.0,557560118422427.1
518.0,558515547069816.5
519.0,559470764263239.1
520.0,560425769357270.8
521.0,561380561708183.2
522.0,562335140673938.9
523.0,563289505614187.0
524.0,564243655890257.4
525.0,565197590865155.1
526.0,566151309903556.5
527.0,567104812371802.4
528.0,568058097637895.5
529.0,569011165071492.2
530.0,569964014043900.1
531.0,570916643928071.9
532.0,571869054098599.5
533.0,572821243931711.2
534.0,573773212805263.8
535.0,574724960098740.5
536.0,575676485193243.8
537.0,576627787471490.2
538.0,577578866317808.1
539.0,578529721118129.5
540.0,579480351259986.9
541.0,580430756132507.4
542.0,581380935126409.0
543.0,582330887633994.4
544.0,583280613049146.4
545.0,584230110767323.5
546.0,585179380185554.6
547.0,586128420702434.0
548.0,587077231718117.1
549.0,588025812634314.5
